label,source_file,segment_index,start_sample,end_sample,td_mean,td_std,td_variance,td_rms,td_peak_abs,td_peak_to_peak,td_skewness,td_kurtosis,td_crest_factor,td_shape_factor,td_impulse_factor,td_clearance_factor,td_energy,td_entropy
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,10,10240,12288,0.015860948937226886,0.1835281874704454,0.03368259559618694,0.18421228324239475,1.0881474543498082,1.3686441075586364,1.4605665768864833,8.120160859924972,5.907029841858999,1.3039960578253336,7.702743627240738,8.993123191404841,69.49717052902659,-37.917889099412086
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,11,11264,13312,0.024322574523228536,0.18778671760840893,0.035263851310140315,0.18935532456621948,1.0928342169277814,1.366839407764873,1.4721530230743307,8.259665299242453,5.7713413627595465,1.3114340429068585,7.568733536359331,8.831861467196015,73.4319389523524,-37.453821418906855
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,12,12288,14336,0.014367122262144793,0.1853518910289686,0.03435532350801465,0.18590787425526137,1.0928342169277814,1.366839407764873,1.416026252940912,7.9303170578597415,5.878364331288421,1.2932852811022981,7.602402066612068,8.810524585797127,70.78243883030542,-37.87378806663413
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,13,13312,15360,0.021647906830246075,0.18229566702857086,0.033231710217391575,0.18357652923923196,1.0987255007033756,1.3662832321502068,1.3855707042088337,7.997152525709106,5.9851088004368265,1.2977069277962219,7.766917153941006,9.01363912600077,69.01830059524626,-38.79812841419345
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,14,14336,16384,0.015023096354153508,0.18415058670268644,0.03391143858294364,0.1847623663168715,1.0987255007033756,1.3684041321299594,1.415322883115195,7.928630630271012,5.946695328739389,1.2930978453087427,7.689658916300469,8.907998906820817,69.9128463503561,-38.97649641176793
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,15,15360,17408,0.019937749196588295,0.18226837871248025,0.03322176187847613,0.18335559910049704,1.079022072124732,1.359176580726197,1.3969911560907515,8.012433242960789,5.884860224711877,1.3059431708566556,7.685293021908439,8.991033261249742,68.85227667763648,-38.37731446081642
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,16,16384,18432,0.021764882232811467,0.1866505643608218,0.03483843317621328,0.18791525556702796,1.0756523546141228,1.3558068632155882,1.484945855401808,8.190942269647014,5.72413533626303,1.3169192218081198,7.538223852555869,8.83510630921194,72.3192694268343,-37.78392292984168
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,17,17408,19456,0.019558248612796633,0.18531930606215297,0.03434324519935793,0.1863485183417295,1.0756523546141228,1.3618464590400707,1.453919761695011,7.990137011314533,5.772261374472379,1.3102300085620135,7.5629900700971255,8.847635427264382,71.11837755014736,-37.68944886484918
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,18,18432,20480,0.024619684735952656,0.18460216362441448,0.034077958814815096,0.18623664433003723,1.0722677450724414,1.3584618494983893,1.311738053708469,7.5895111975474885,5.757555119884108,1.2906021356211137,7.4307129336787066,8.65130911309603,71.03301159180859,-37.89885041536613
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,19,19456,21504,0.01542118375276709,0.1852422583088497,0.034314694263362595,0.18588304702607822,1.0899763557728042,1.3639365108546135,1.4127084532250842,7.860111659897476,5.863774955334616,1.2939387896367456,7.587365868407934,8.82310439339232,70.76353468763998,-37.40874601880148
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,20,20480,22528,0.022492142935374857,0.18458629418303724,0.03407210000022677,0.18595159718069673,1.1231424813476971,1.3957394770728895,1.357656904749452,7.890811504533778,6.039972220600471,1.2914478545289756,7.800309165709091,9.034764746689609,70.81573681981871,-37.49769462280564
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/ball/ball_demo.csv,21,21504,23552,0.014002109932784085,0.18561525692730088,0.03445302360418792,0.18614264069996883,1.1231424813476971,1.3957394770728895,1.4210109106127689,8.045994347556249,6.033773224255571,1.291025713907245,7.7897563843989674,9.01176468377049,70.96132134247975,-37.49036591170952
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,0,0,2048,0.0012969183814678653,0.14665483410597108,0.021507640366649896,0.146660568538166,0.2781261603735675,0.549942059353642,-0.04526652288469448,1.7237756281654195,1.896393578354292,1.1498439365278286,2.1805566573409942,2.458095872958267,44.0510922013452,-118.60118646612327
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,1,1024,3072,-0.0024412825887776945,0.14654369570900783,0.02147505475205428,0.14656402905465088,0.2781261603735675,0.552365988511357,0.02340710563657931,1.7247225254992171,1.897642703789616,1.148380427682071,2.179215739765681,2.4506150133948825,43.99311792687626,-117.38248256540606
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,2,2048,4096,0.00525209190774488,0.1486653655546278,0.02210139091549112,0.14875811031637406,0.2742398281377895,0.5420902546710216,-0.031222033208588382,1.679881717208035,1.8435285817663647,1.1434450010203667,2.107973541058916,2.3641234651790985,45.320141588272165,-123.67546486888003
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,3,3072,5120,-0.004769608872637502,0.14802682624163963,0.021911941287172568,0.14810364767949002,0.2745128431732018,0.5419062191339116,0.0389410292384997,1.6832289056755019,1.8535184478863946,1.1432929376642664,2.119114551298948,2.376177276743166,44.92224605382761,-123.0527004397464
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,4,4096,6144,0.004017204647258859,0.14767519778300803,0.021807964040250538,0.14772982763622414,0.2745128431732018,0.5405239306317027,-0.041154884252466134,1.6997656956918512,1.8582086472690758,1.1446303292968147,2.126961975825791,2.387778823341732,44.69576084158155,-121.32302885185592
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,5,5120,7168,-0.0037302972613153518,0.1484101929852597,0.022025585381922026,0.14845706618271765,0.2693486923252594,0.5358285028909942,0.03687280640582302,1.7035291659063247,1.814320458103025,1.1470704484869245,2.081153381575239,2.341746486119337,45.13689702313944,-120.6473275915651
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,6,6144,8192,0.0012360370920268416,0.145730586394921,0.021237403811007534,0.14573582812301306,0.2924707676998189,0.5648368950992952,-0.018926800206147936,1.7576997175516653,2.0068556336946153,1.1554604396569632,2.3188422928368335,2.6202211663360924,43.49733191413843,-113.44238834462556
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,7,7168,9216,-0.0013296592783524127,0.1463873304934845,0.02142925052900866,0.14639336912170978,0.2924707676998189,0.574740055870113,0.01775109184144058,1.7532385433138113,1.9978416335009137,1.1545407142144093,2.306589506429427,2.604774108056441,43.89072593470499,-111.01895994457571
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,8,8192,10240,-0.001160849830194488,0.1457450107014187,0.021241608144356654,0.14574963367598875,0.2822692881702942,0.5600315092500965,0.01316357219083422,1.7543897240690167,1.9366723678894302,1.1546153934875218,2.236111728107065,2.5236234860695004,43.5055733077707,-115.1169287717794
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,9,9216,11264,0.0031649132161831184,0.14746546275420297,0.021746062705311223,0.14749942162929722,0.2804966532088283,0.5582588742886305,-0.04395100840300181,1.7133401159841566,1.9016796819297788,1.145651602713922,2.1786623754513528,2.4432041403266997,44.55645057224129,-116.4526578547583
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,10,10240,12288,-0.0033651252815231156,0.1460058086754106,0.02131769616696061,0.14604458303929302,0.2804966532088283,0.5466709464686834,0.0531100246181976,1.7301240389387713,1.9206234655985917,1.1499442540022344,2.208609918366959,2.4913861104837056,43.681833441527715,-119.08352889408975
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,11,11264,13312,0.00432745733572854,0.14776163266682144,0.021833500088364675,0.14782498765552873,0.2740051908370916,0.5445615109453883,-0.012644656187985295,1.7034614852424783,1.8535783102894352,1.1463007441000486,2.12475819633249,2.3874004399120423,44.753360845531596,-119.51257311310005
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,12,12288,14336,-0.004858951956605204,0.1479072745465972,0.021876561863802477,0.14798706456281602,0.2740051908370916,0.5445615109453883,0.033437461548668765,1.6981431761874377,1.851548252859524,1.14379441797801,2.1177905562376607,2.371061812427685,44.85155077717826,-118.90321086688971
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,13,13312,15360,0.0031908755802460735,0.14585318246967544,0.021273150836532435,0.14588808218460153,0.2675577314468312,0.5315732283570318,-0.03509032623391389,1.7080357149096217,1.8339930681128105,1.1451262778572513,2.1001536557040232,2.353648338628946,43.58826500813014,-124.88950508575095
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,14,14336,16384,-0.003433934895846492,0.14738173695292706,0.021721376387261782,0.14742173617255597,0.2696786314265837,0.5336941283367843,0.0461449563714762,1.7022251930808716,1.8293003354059474,1.1452993769523425,2.0950965343991426,2.3488638973122558,44.50952867047567,-124.17280324115526
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,15,15360,17408,0.0014807179465882968,0.14588359192572642,0.02128202239315187,0.14589110637317554,0.2801545086014653,0.5528737734905322,-0.003849946452270303,1.7451508146686947,1.920298745866364,1.1544407839448863,2.2168711895863473,2.506857895926572,43.590072153680325,-117.72248844099808
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,16,16384,18432,0.0018524943368952405,0.14632117179478857,0.02140988531540003,0.14633289804643473,0.2801545086014653,0.5528737734905322,0.010814572354390078,1.7390250343903924,1.9145011978958137,1.1525074212406043,2.2064768385489524,2.491998613615961,43.8544733197686,-117.35343396469862
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,17,17408,19456,-0.00043686857470336647,0.14622720002773068,0.02138239402794996,0.14622785262083804,0.2861941044259479,0.552810423663286,0.04105635327824645,1.742223212996091,1.9571791508696759,1.1532720646803474,2.2571600402728,2.5490555285303467,43.79153383854393,-117.75781553221918
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,18,18432,20480,0.006079924194368886,0.14903076186238268,0.022210167981282218,0.1491547299266486,0.2861941044259479,0.5545517450977048,-0.032916579197207495,1.6931488975311386,1.918773240155995,1.1459478218150676,2.1988140151138023,2.476498221949484,45.56212932503857,-116.92215337920254
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,19,19456,21504,-0.0030358474972329045,0.14813264800598575,0.021943281405265275,0.14816375324380698,0.2739601550818095,0.5423177957535663,0.04871519199034059,1.707658693592716,1.8490362796830715,1.146301152772938,2.1195524189196897,2.383768484591051,44.95871544379746,-119.57644224690483
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,20,20480,22528,0.004035111685374866,0.14822965210827177,0.021972029764139277,0.1482845638981102,0.2725969957251923,0.540303486516801,-0.03754943206411577,1.6921871408643205,1.8383369688600903,1.143576054412135,2.1022781375289856,2.355647171582532,45.03206275164719,-121.31661293138811
healthy,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/healthy/healthy_demo.csv,21,21504,23552,-0.00445492131721591,0.1484266448666929,0.022030468906383376,0.14849348548110103,0.2725969957251923,0.540303486516801,0.022748036658582035,1.6868017065036556,1.8357505370825584,1.1427149729363053,2.097739625300104,2.3477061520333273,45.15904559170757,-121.50175397810155
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,0,0,2048,0.04436332463146786,0.22077912907546557,0.048743423835321084,0.22519220325685807,1.0879951517137147,1.3661213120872824,1.6785674786370093,7.610608999646397,4.83140684259272,1.399753930218648,6.7627807164044285,8.146664170269212,103.85721017892472,-29.69119076439755
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,1,1024,3072,0.0406251236612223,0.2207819099587995,0.04874465176505545,0.2244884238386137,1.086782543226889,1.3649087036004564,1.699449161490824,7.598515193143448,4.841151827090133,1.3985861910649253,6.770768094216994,8.1520002707439,103.20906739209228,-29.037975509171286
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,2,2048,4096,0.04831849815774488,0.22224940093803303,0.04939479621731456,0.2274411428953314,1.1035404848562458,1.3713909113894778,1.6521230049877582,7.464190687697172,4.851982674762129,1.3925251510580587,6.7565079071042184,8.111422018946389,105.94196169018278,-30.590443428711623
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,3,3072,5120,0.038296797377362496,0.22138291647284625,0.049010395706023224,0.2246709602850043,1.1035404848562458,1.3780533280294476,1.6872495702871433,7.559350623476623,4.91180739805607,1.3884849761873372,6.81997077812667,8.16952438723694,103.37697872975048,-29.888614975626762
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,4,4096,6144,0.045628254251342634,0.2190269037956613,0.04797278458631387,0.2237291267858055,1.102992516332573,1.3775053595057747,1.6515034609008656,7.573625097962796,4.93003540566517,1.3890158619858899,6.847897378620963,8.209227506896891,102.51207100895033,-29.333963693322332
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,5,5120,7168,0.03779802305118465,0.22040286662008174,0.048577423614349545,0.2236204690115094,1.0908362606854898,1.3573160712512244,1.6679156802490618,7.488268535022918,4.878069818507295,1.3860415573279952,6.761207487998542,8.110754919617069,102.41252180157937,-29.82341472133897
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,6,6144,8192,0.04421971405044307,0.22036855933679003,0.04856230194417235,0.22476139582872165,1.106709055990668,1.3790751833901445,1.7128933237215458,7.740332302750963,4.923928559484612,1.4113650148514987,6.949460504484717,8.425713199601416,103.4602189923846,-28.163198032394412
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,7,7168,9216,0.04173674697164759,0.22057241145491416,0.048652188695035944,0.22448640213342827,1.106709055990668,1.3889783441609622,1.7127188147634824,7.734657759992163,4.929960324870243,1.4065696418008466,6.934332528245123,8.392252260323064,103.20720843327749,-28.335339925774175
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,8,8192,10240,0.041905556419805506,0.22067610627175466,0.04869794387926275,0.22461972205956507,1.1052631256126335,1.3875324137829277,1.7168641567349407,7.69448672374502,4.920596978209856,1.4074309976354753,6.925400714004002,8.363923924579481,103.3298320140621,-28.780071110566034
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,9,9216,11264,0.04623131946618311,0.2226332088727027,0.04956554569295646,0.22738267434556383,1.1058208471760729,1.3795844622875657,1.6923758681710614,7.651167076279637,4.863259042751456,1.400667751016022,6.8118101060190135,8.180965053065487,105.88749945352343,-29.026648209055356
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,10,10240,12288,0.03893223799972688,0.21938719614685062,0.04813074183317671,0.2228148580971298,1.1058208471760729,1.3664434372306284,1.7233937851260697,7.722241266645611,4.962958290214298,1.4003032026150704,6.949646388232095,8.389511014907107,101.6759521051527,-29.63643138707443
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,11,11264,13312,0.04585577764822854,0.21811782265444105,0.0475753845595142,0.2228859280063189,1.0930013528642974,1.367006543701389,1.6543683651903984,7.571516023281236,4.903859847236792,1.3893827331973254,6.813338197770471,8.175155867702207,101.74082437783136,-29.952349379243962
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,12,12288,14336,0.037438411324644795,0.22054509084736065,0.04864013709687056,0.22370018269859293,1.1008125377571742,1.3748177285942658,1.6941908486320312,7.644288181067023,4.920928201656307,1.3897402493144833,6.8388119858285075,8.191277782970847,102.48554852225813,-29.91201244016893
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,13,13312,15360,0.046257281830246064,0.2208188033200683,0.04876094389970702,0.22561179052086314,1.1008125377571742,1.3683702692040054,1.7083787731025382,7.718156376452767,4.879233196171891,1.4056344830461815,6.858418431362844,8.26516204337082,104.24459268511708,-29.53630284395092
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,14,14336,16384,0.03963247135415351,0.22091411356639462,0.048803045572825894,0.22444103537112745,1.090075863672739,1.3597544950993228,1.6924938203145712,7.556145471394819,4.8568474203936445,1.394067850354418,6.770774842847567,8.129432655782095,103.16549807813362,-29.92151567396798
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,15,15360,17408,0.044547124196588295,0.21988886788145673,0.04835111421818873,0.22435587911257193,1.0834111403879536,1.363565648989419,1.6946471177443174,7.61259400237695,4.8289848461887,1.4063362594041495,6.791176485308338,8.211363020738363,103.08722788838399,-29.657166994799606
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,16,16384,18432,0.04483617129531146,0.2208445994336623,0.04877233709901476,0.22534999302293593,1.0834282056981583,1.3635827142996235,1.7041080745844683,7.614162021086151,4.807757884367398,1.40745291994634,6.766692872747932,8.193198781504151,104.00280443993555,-29.08646156924511
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,17,17408,19456,0.04109145173779663,0.21781302177886613,0.04744251245644081,0.2216551823494332,1.1180765267782724,1.4042706312042204,1.7093437917184313,7.735761086057804,5.0442155916555835,1.4008049171911723,7.065962004163519,8.53228558564924,100.62032867811428,-28.889176859153647
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,18,18432,20480,0.04769097379845265,0.21853819629781523,0.04775894324110242,0.22368140786159924,1.1180765267782724,1.4042706312042204,1.6112060663760719,7.414556577634137,4.998522396059273,1.383273780507429,6.914324971747963,8.299583417401635,102.46834631259568,-28.4924664831152
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,19,19456,21504,0.040030558752767086,0.22110552422515806,0.04888765284288196,0.2247000188627956,1.115242774269761,1.3854637422355993,1.6742785001341118,7.473218424181925,4.963251805291307,1.3917081324311495,6.9073979007274975,8.313721543790988,103.40372168077454,-28.808088260248873
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,20,20480,22528,0.047101517935374856,0.22205324315360653,0.049307642795034703,0.2269938232350192,1.115242774269761,1.3878397699949534,1.6720644398603166,7.568913924166873,4.913097450740273,1.3955584893125417,6.856514856200395,8.230316341619096,105.52564897147114,-28.8930767695845
inner,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/inner/inner_demo.csv,21,21504,23552,0.03861148493278408,0.22161938556176383,0.049115152056773734,0.22495777120492716,1.0842009226947082,1.3567979184199006,1.6687501130156863,7.4779786019912,4.819575322459282,1.3857416520165293,6.678686269362823,7.983705691547412,103.64108559460016,-30.007363823183102
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,0,0,2048,0.030520551193967863,0.20095615136970363,0.04038337477332324,0.2032606179723629,1.0785528401878453,1.3566790005614129,1.5947553092017916,8.10758166466107,5.306255835227732,1.3526560145127322,7.1775388700640725,8.489523047623099,84.61287182030203,-33.993076449943544
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,1,1024,3072,0.025244264286222298,0.1993603666795983,0.03974455580262389,0.20095230449531185,1.086782543226889,1.3649087036004564,1.639850217506348,8.315406478555065,5.40816163296223,1.3503753578448905,7.303048200394378,8.626595309573636,82.70198514068792,-33.85601466927956
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,2,2048,4096,0.032937638782744874,0.19912871751127686,0.039652246137685906,0.20183442269907403,1.086782543226889,1.354632969760121,1.5130774873411497,7.806573909230328,5.384525239518892,1.3339349641672855,7.182606482435477,8.43733487813807,83.42965081347788,-35.68944180016613
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,3,3072,5120,0.02445402393986249,0.20122906334615948,0.04049313593517266,0.20270948478555226,1.102992516332573,1.3775053595057747,1.5977205573049766,7.9882170573306945,5.441247692476927,1.3397831588289981,7.290092021397734,8.570356325641729,84.15464493470523,-34.57001968340039
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,4,4096,6144,0.03324083745975886,0.2036053812217641,0.0414551512624599,0.20630100469335091,1.102992516332573,1.3775053595057747,1.6329837040890045,8.25520260054465,5.3465203331029745,1.3571181376157315,7.255859717185349,8.581034069591535,87.16309409277133,-33.21128858558785
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,5,5120,7168,0.02395524961368465,0.2009758505909167,0.040391292520742465,0.20239848444293354,1.0895835681459969,1.3560633787117315,1.605551003292994,8.096366632340782,5.383358334648035,1.342949293908106,7.229577274369896,8.531117363977119,83.89662004182304,-34.462601799735474
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,6,6144,8192,0.02892158396702684,0.19762276010943589,0.03905475531327165,0.1997278481645297,1.0758576206394566,1.348223748038933,1.6069078203450635,8.293317979578028,5.386617993066234,1.3564141925720214,7.306485095758859,8.670778892825936,81.69720490482366,-34.52464804801659
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,7,7168,9216,0.026707237210633873,0.1991076650590193,0.039643862285254614,0.20089086291984432,1.1052631256126335,1.3875324137829277,1.6248169524701794,8.258215348418805,5.501808840622258,1.3565575959663887,7.463520574301154,8.863968759826284,82.651420271984,-33.16631687871628
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,8,8192,10240,0.02806278298230551,0.20029444830555154,0.04011786602202526,0.20225079928330872,1.1052631256126335,1.3875324137829277,1.6368113557051893,8.210816208683953,5.46481462386907,1.3609208532515804,7.437180180777609,8.830213973348236,83.77423014038985,-33.44773099915078
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,9,9216,11264,0.03203719641469683,0.2010807839697374,0.040433481681884195,0.20361695321362136,1.1058208471760729,1.386317500384901,1.5654611886102952,7.959292811799336,5.430887898690436,1.3465405570036895,7.312910816127216,8.618122868091085,84.90980072652404,-33.025030801763556
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,10,10240,12288,0.024320421593476877,0.19852044138130295,0.03941036564622734,0.2000046213283878,1.1058208471760729,1.386317500384901,1.6273230763883406,8.177388397424249,5.528976479800556,1.3486873917643083,7.456860867668419,8.83744097782645,81.92378583595377,-34.113643133999254
