label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,rpm,td_mean,td_std,td_variance,td_rms,td_peak_abs,td_peak_to_peak,td_skewness,td_kurtosis,td_crest_factor,td_shape_factor,td_impulse_factor,td_clearance_factor,td_energy,td_entropy,fd_dominant_freq_hz,fd_spectral_centroid_hz,fd_spectral_bandwidth_hz,fd_total_spectral_energy,fd_envelope_dominant_freq_hz,fd_band_energy_0_500_hz,fd_band_energy_500_2000_hz,fd_band_energy_2000_plus_hz,fd_peak1_freq_hz,fd_peak1_amp,fd_peak2_freq_hz,fd_peak2_amp,fd_peak3_freq_hz,fd_peak3_amp,fd_peak4_freq_hz,fd_peak4_amp,fd_peak5_freq_hz,fd_peak5_amp,fd_bpfi_hz,fd_bpfi_h1_fft_amp,fd_bpfi_h1_envelope_amp,fd_bpfi_h2_fft_amp,fd_bpfi_h2_envelope_amp,fd_bpfi_h3_fft_amp,fd_bpfi_h3_envelope_amp,fd_bpfo_hz,fd_bpfo_h1_fft_amp,fd_bpfo_h1_envelope_amp,fd_bpfo_h2_fft_amp,fd_bpfo_h2_envelope_amp,fd_bpfo_h3_fft_amp,fd_bpfo_h3_envelope_amp,fd_bsf_hz,fd_bsf_h1_fft_amp,fd_bsf_h1_envelope_amp,fd_bsf_h2_fft_amp,fd_bsf_h2_envelope_amp,fd_bsf_h3_fft_amp,fd_bsf_h3_envelope_amp,fd_ftf_hz,fd_ftf_h1_fft_amp,fd_ftf_h1_envelope_amp,fd_ftf_h2_fft_amp,fd_ftf_h2_envelope_amp,fd_ftf_h3_fft_amp,fd_ftf_h3_envelope_amp,tf_stft_energy_mean,tf_stft_energy_std,tf_stft_energy_max,tf_stft_energy_min,tf_stft_energy_slope,tf_stft_max_freq_mean_hz,tf_stft_max_freq_std_hz,tf_stft_max_freq_max_hz,tf_stft_max_freq_min_hz,tf_stft_max_freq_slope_hz_per_s,tf_stft_plot_path,tf_stft_series_path
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,89,91136,93184,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004468393720371756,0.1458688752447198,0.021277728765159633,0.14593729923360885,0.5241781636726547,0.9541439520958084,0.06862467350574292,2.873974941042429,3.59180392144696,1.240466266308258,4.45551159974867,5.223278488814247,43.61767998996457,-50.52307315507998,3433.59375,2687.4136995059685,1095.0028938701332,0.0036434909481699333,99.609375,0.00031667557320061895,0.001197532014810167,0.020302260844451123,3433.59375,0.020570436685962507,3375.0,0.011124475789448756,3351.5625,0.009818073645437443,3328.125,0.009018394823340567,3292.96875,0.008802234923691274,162.19,0.0029476378947154084,0.007131725004674853,0.0006138300177790444,0.0011535497923269539,0.0005777194727325612,0.0038522723283011422,107.36,0.00012008581198702009,0.0070916009636178435,0.00032822378680149824,0.0049455111619462035,0.00016078526432096384,0.0005161676286720051,141.17,0.0009653818261882849,0.005298558282116273,0.0008253225452346144,0.004162921618871773,0.001558325466052256,0.0030686262987349028,11.93,5.665839619348687e-06,0.006988543862225603,2.590425166064842e-05,0.0026167269599537686,2.1710951325681924e-05,0.0009120828854119277,0.01615985333594837,0.005569660686429315,0.030769351327187153,0.00853169229655239,0.010130908764033206,3378.125,52.66343608235224,3468.75,3281.25,-470.8426339285591,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,90,92160,94208,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004366475194142964,0.14692326654098317,0.021586446251072783,0.14698813678897305,0.5241781636726547,1.0382853493013973,0.0177607519389946,2.7738474485574165,3.5661256419979206,1.2329346804078307,4.3967999787108765,5.126378284043027,44.24808930650901,-45.97265453146366,3433.59375,2726.2862588963044,1093.113752262329,0.004007106038961264,64.453125,0.00029352978946327367,0.0009965713792084452,0.02142844931713066,3433.59375,0.022245361498411914,3357.421875,0.017167144165539938,3275.390625,0.013124707469759741,3492.1875,0.012097224264510553,3298.828125,0.008762392023954114,162.19,0.0027105804645912376,0.008774834745592206,0.0007041427381620843,0.0016012055494234458,0.00044527127666546106,0.002719495607859342,107.36,0.00019191092734267994,0.004721923678656115,0.00023169374169665336,0.0034339938011807495,0.00038720293723547744,0.0011105574857793554,141.17,0.0009720169929999139,0.002345352038700753,0.0007115636190270329,0.002585552060656025,0.0010376342640035334,0.005111111502544612,11.93,6.7089280124421375e-06,0.0052215852868020655,2.035772221864066e-05,0.005113802124299783,2.65241456310894e-05,0.00139420902138682,0.01614165965043026,0.005109740406930657,0.030769351327187153,0.008441656331783442,-0.03151415888712037,3396.875,53.76453291901642,3468.75,3281.25,769.042968750006,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,91,93184,95232,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.003906295202563623,0.14309485822833695,0.02047613845138785,0.14314816657434848,0.5141071856287426,0.9988136127744511,0.005107034789746512,2.760005891831067,3.591433952189146,1.234376699920448,4.4331823898854905,5.174411876139681,41.96638227168752,-50.056495431400805,3433.59375,2724.0560328778433,1056.3768974331424,0.003639535401419259,99.609375,0.00027745066011143225,0.0010908939861783537,0.01923456627606659,3433.59375,0.02243105820331026,3328.125,0.011271424927142252,3375.0,0.011092816118840857,3351.5625,0.008947240552542037,3492.1875,0.00828247835267875,162.19,0.0030676521393749553,0.00526328463763233,0.00023239392328142875,0.004514285180405401,0.0002912535967355403,0.002758965859244157,107.36,0.00033879136068152947,0.009531478509627858,0.0001651969191921978,0.0052385804514872595,0.0001665374232248864,0.004514285180405401,141.17,0.0009878820541430083,0.0041706439442104615,0.0004974189946213905,0.0023193759182860195,0.00046510512158032925,0.0025565552390659925,11.93,6.715643591121916e-06,0.00613396719364901,2.1094163556027488e-05,0.0023594206290953016,2.4382475082964147e-05,0.002229985112486945,0.015121261159654004,0.0033536879534137864,0.02092795031742601,0.008441656331783442,-0.014148635208813397,3406.25,47.39297152532219,3468.75,3328.125,-565.0111607142834,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,92,94208,96256,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004192777472398952,0.1418614392750663,0.02012466795319333,0.1419233854448462,0.4847064271457086,0.9353014770459083,0.05286243842517792,2.769405359281779,3.415268214089169,1.2383386098866385,4.2292584926252035,4.961269336276796,41.25132254438684,-54.68123161831461,3433.59375,2713.25236986265,1071.8077159208913,0.004027182303154381,64.453125,0.0002645332939863176,0.0012794278529898217,0.020235766819728374,3433.59375,0.0217023731174934,3357.421875,0.01651227999131264,3492.1875,0.011441183520248784,3275.390625,0.00981412058434503,3298.828125,0.009021263911661219,162.19,0.0027201471115746167,0.008537530519135557,0.0005443322777084985,0.0013243960111081145,0.0003412660030912675,0.0033075608065945045,107.36,0.0001934730316572801,0.0043426628713615625,0.00019230092946680467,0.0037128554814111754,0.0005443322777084985,0.0008588628219167123,141.17,0.0009154424275504108,0.005412962409007196,0.0005644214894915708,0.0018178035769158482,0.0006231120826193792,0.006399841039205475,11.93,2.798671931969262e-06,0.0043723265301055,2.195139102837949e-05,0.0024673172726544595,2.0807848482407295e-05,0.0033467880631868653,0.01513154588287133,0.003598021826772864,0.020837358511606452,0.006392985381893307,-0.02021019433703278,3378.125,79.30360962780951,3468.75,3140.625,-533.6216517857068,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,93,95232,97280,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004183259789015719,0.14419898061198513,0.020793346009535668,0.14425964672075856,0.48730538922155686,0.9692504191616766,0.020818542424055834,2.7351266985371994,3.3779743698168576,1.2388147949799675,4.184684626392255,4.92945843834182,42.62061193625203,-50.82029156676769,3433.59375,2730.6354813114613,1061.0892162202915,0.003365177919705494,11.71875,0.00027465135247581194,0.0010736079813032707,0.01954862402616318,3433.59375,0.019545376830288407,3492.1875,0.009991056912935206,3351.5625,0.009723984849421573,3292.96875,0.009465141043350922,3328.125,0.008854848158897522,162.19,0.0030948964193311655,0.005076335053263314,0.00042844344974210286,0.001638948314329497,0.000636856470855123,0.0020359757999379516,107.36,0.0003256609174574217,0.006360245902884573,0.00030431929476868906,0.0021282068180790985,0.00042844344974210286,0.00021762828285888243,141.17,0.0008798247707031788,0.006667656312251811,0.0002975890669177021,0.001940786187185428,0.0004653794410547859,0.0021266726442981977,11.93,8.641823092957984e-06,0.00806560960627051,3.161477215364953e-05,0.004815052086811856,2.2646997039188586e-05,0.0034245596390563003,0.015186438775689868,0.004267292719930722,0.023165916204870726,0.006392985381893307,-0.02148126950857725,3381.25,81.84875533567997,3468.75,3140.625,-188.33705357142858,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,94,96256,98304,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004029469888348304,0.14400425652058743,0.02073722589604715,0.14406062100250802,0.4985134131736527,0.9804584431137725,0.016096087675066213,2.8935332119007278,3.460441928575151,1.2491779153161007,4.322707634409934,5.104772043041011,42.503091248390675,-50.286626819458014,3433.59375,2730.326612117276,1074.0169409549922,0.004155774496456738,41.015625,0.0002975850092396103,0.0011359603291868907,0.021009775637083675,3433.59375,0.020696256626769795,3357.421875,0.01820065585864689,3492.1875,0.011940270265506222,3398.4375,0.00873199756788655,3275.390625,0.00867032264030541,162.19,0.0029201528346157806,0.007438378799959381,0.000505482350288085,0.0008861776652151457,0.0008817186637265812,0.003960751056743709,107.36,0.00030916392043880535,0.008926491087324958,0.00031097246040402097,0.003832033089244161,0.00019040475310386568,0.0004214031596469518,141.17,0.0008494595748496037,0.004404320353799861,0.00047889362892283366,0.001598571985462928,0.00015062856023062958,0.004696312518945702,11.93,2.38687368115826e-06,0.0031358044135593047,2.0479615820782706e-05,0.00528916601173554,2.162237769626298e-05,0.007963740125296189,0.015493161886433118,0.004769206647237225,0.024883560875907363,0.00813119366168693,-0.013616742856268764,3400.0,53.76453291901642,3468.75,3328.125,-78.47377232142523,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,95,97280,99328,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.003924061544878992,0.14868848276801247,0.022108264907853545,0.14874025402311755,0.5241781636726547,1.0226915768463074,0.009906340873307452,2.973103604062501,3.524117711881719,1.2530081876296653,4.415748347158515,5.203280229220669,45.309262165732434,-45.28582959227629,3433.59375,2711.7957668840354,1079.3956053681025,0.0034167932618893275,99.609375,0.00035255888160460404,0.0012427582292060572,0.019430473105361664,3433.59375,0.018006607915765884,3328.125,0.012499450303326986,3351.5625,0.01035642326975721,3292.96875,0.009215356489160411,3492.1875,0.007958009598148174,162.19,0.003140071340416532,0.0035769211516312655,0.00035586850700818556,0.0024838192105899304,0.0006560814989127676,0.0007284007369593191,107.36,9.977147370892937e-05,0.00766218899650669,0.0004787225732523192,0.00182825522696573,0.00017077635465189857,0.0024838192105899304,141.17,0.0009933121076205525,0.0036483961859376172,0.0003625955241174583,0.0010371314090235548,0.0011789492890167358,0.0024491546982813397,11.93,8.876522090613424e-06,0.006889645480719305,1.7272993986526144e-05,0.005754062936386533,1.825634512292947e-05,0.0017418274864570333,0.016073603428325665,0.0050824635969250334,0.02508598048442411,0.00813119366168693,0.007818740028422776,3378.125,60.43462376816786,3468.75,3281.25,-769.0429687499933,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,96,98304,100352,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.0039316756915855795,0.1456284451008446,0.02120764402248971,0.14568150910885538,0.5241781636726547,1.0027120558882237,0.005014801553471917,2.908353027446875,3.598110473175981,1.2445285044394614,4.477951045989667,5.244292667568353,43.46491309308624,-48.59830885081733,3433.59375,2734.123348896706,1080.686078116956,0.0044148033042062775,158.203125,0.0003423588865741062,0.001155849602871443,0.022190059037077752,3433.59375,0.019008576259041437,3357.421875,0.018296943849456324,3275.390625,0.013599556293289856,3492.1875,0.01082016108581011,3322.265625,0.010535261390420231,162.19,0.0028214391331509384,0.010163387757429147,0.0004033474012739448,0.002337633227964978,0.000258831435173324,0.003932958031021464,107.36,0.00018324614745095837,0.006802503119166569,0.0003225301031768678,0.006173901878730838,0.00016098276419010066,0.002337633227964978,141.17,0.0010118754764738018,0.0045062086980652205,0.0003910656942760501,0.0026693541641519447,0.0013099912038925523,0.005527031557980693,11.93,7.480586443153014e-06,0.0034661061402336654,1.9847666329956958e-05,0.004191364724416194,9.630451365585036e-06,0.006499603187077473,0.016025766480853673,0.004521098156554487,0.02508598048442411,0.008175856222615473,-0.038414997495995924,3365.625,68.89189901577689,3468.75,3234.375,-172.64229910713343,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,97,99328,101376,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004124408780096058,0.14149488618841247,0.020020802817471796,0.14155498424731333,0.45595540918163674,0.9059007185628742,0.050683448336765746,2.7391952254386225,3.221048072634649,1.2341658605056853,3.9753075662933206,4.653052577650243,41.0374421816466,-56.89941686089199,3433.59375,2741.000657209569,1075.431573285079,0.003356224442471348,99.609375,0.00031834052925362624,0.0009449944015704612,0.018992216357593163,3433.59375,0.019123403012024368,3351.5625,0.012246605930598833,3328.125,0.010650059063043171,3292.96875,0.010218000823962323,3392.578125,0.008685868494357717,162.19,0.0032139075070997366,0.004464182678769853,0.0006323110892371101,0.002592486811881033,0.0009906487147701578,0.0013882976341494234,107.36,0.0001488477366307929,0.008582941627302427,0.00039997191469602985,0.003765899330794252,0.00037728523817403084,0.002592486811881033,141.17,0.0009776591111865206,0.002262800669711241,0.00042653639617875423,0.002813233918842,0.0008978723603272889,0.002054203662123238,11.93,6.455250322458544e-06,0.006354174622768668,2.024284391122063e-05,0.005620239233210112,1.6873097377828446e-05,0.0019222690566515252,0.01492600860867015,0.003899814786498738,0.024308083175358992,0.008175856222615473,0.0110752539757194,3381.25,72.3489806424389,3468.75,3234.375,-612.095424107133,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,98,100352,102400,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.0039549940158745,0.14583390462820184,0.021267527739107468,0.14588752419851764,0.4720364870259481,0.9279918962075848,0.055455087162081224,2.744186987437657,3.2356192869763185,1.2309634923111679,3.98292921728574,4.647909295732677,43.587931579951245,-52.5707446645233,3433.59375,2727.3261866600465,1081.010880396532,0.004175636526773891,158.203125,0.000287296571220816,0.0012183883554558216,0.020841724338386908,3433.59375,0.022572087313747578,3357.421875,0.01560792422701639,3304.6875,0.014608741276956449,3492.1875,0.012312399601283119,3275.390625,0.011313973504792458,162.19,0.002835523356318381,0.007185108994334755,0.0005260604112217062,0.0025535006124836964,0.0006288626409869749,0.003992667986592633,107.36,0.0003228131955366871,0.004136138771941753,0.0002364009206826338,0.005931979731578943,0.0005260604112217062,0.0025535006124836964,141.17,0.0010183162212135158,0.0028063867685410296,0.0003177348702501228,0.002049681734510369,0.0007851591353860115,0.003826679514695775,11.93,2.7720030300510054e-06,0.0030200753757155066,1.827170936746829e-05,0.005958676920118768,1.7667476854422064e-05,0.004688477321070279,0.01581678000576564,0.004530012214826228,0.02443020463495024,0.00704643954025402,-0.016787122758455668,3371.875,69.45659615904022,3468.75,3234.375,-235.4213169642712,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,99,101376,103424,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004146854650074851,0.14292362479096976,0.020427162523389907,0.1429837715507559,0.49396522954091815,0.9447227145708583,0.014068363135198663,2.891256217183417,3.454694362748517,1.2378924365925603,4.276540022385344,4.990314576048704,41.87004708224768,-52.949776711662,3433.59375,2685.881279500222,1093.7134403909074,0.0031405998019043094,99.609375,0.0003159175680856202,0.0011134875278005422,0.017449618604513644,3433.59375,0.017460053583724044,3328.125,0.012873840723231557,3392.578125,0.009406853484695837,3492.1875,0.008410632959338039,3175.78125,0.008243862187026243,162.19,0.003211323663539187,0.0037338657837891875,0.0003428256227012977,0.0015401929253073177,0.00036020466076823525,0.0018879905402633876,107.36,0.0001703440046927349,0.008470807943374565,0.0002483443805751784,0.003163183417546255,0.00011589543208813116,0.001117319260608661,141.17,0.000904526506915813,0.001094733214126614,0.00040025068213148763,0.0022141970312870934,0.0009665388551305164,0.0014966133088243714,11.93,7.58982331284084e-06,0.00685951056303675,2.3311554529754984e-05,0.006548807687027326,2.5858000385840518e-05,0.0034966849691753614,0.014859922077711755,0.0049688524662317365,0.02514540936830841,0.00704643954025402,-0.0017189090841793285,3359.375,75.90598625931949,3468.75,3234.375,-455.1478794642773,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,100,102400,104448,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004102676736371009,0.14332399083780137,0.020541766349674175,0.14338269876828702,0.5171934530938124,1.0111586826347305,0.006327419928398729,2.913607238070726,3.607084101057552,1.2496810463556431,4.5077046337024065,5.327414724123745,42.10400933084639,-49.202672323602584,3433.59375,2747.9083817514797,1063.2323873396413,0.004583174574035348,158.203125,0.0003305992607582197,0.0010393458238165405,0.02131533936875621,3433.59375,0.023228858133991292,3357.421875,0.01913854547945418,3275.390625,0.012422326004776964,3492.1875,0.01189691738385724,3322.265625,0.01108257745126567,162.19,0.0030584032212524893,0.00899499238508938,0.0004504400784012537,0.0012696360089489544,0.00046344335738563927,0.004725421256539657,107.36,0.0001648657581851267,0.008725232711291558,0.00017873364763309064,0.0024844406541726966,0.00015798195640436688,0.0012696360089489544,141.17,0.0009462590852880231,0.0034419209812641457,0.00028887951979102253,0.0026421240512457854,0.001108567004152878,0.002852590957428129,11.93,2.8132720207188552e-06,0.0009029020571432662,2.765622322125349e-05,0.002814420554179776,2.3579658709303133e-05,0.007923061466528774,0.015903963839654065,0.0058330544813185005,0.029995056382090567,0.008307213202369237,0.005898808050118237,3375.0,66.29126073623883,3468.75,3234.375,8.86254136742937e-12,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,101,103424,105472,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.00413828873502994,0.14677890977942235,0.021544048356035805,0.14683723570569654,0.5491931736526946,1.066386626746507,0.023617289737017176,2.8545210667922065,3.740149227226216,1.2448058800182769,4.655759750197008,5.497050450186441,44.157283921285696,-44.777326287993,3433.59375,2680.8070445225208,1104.2068792252467,0.0035030692048727535,11.71875,0.00033648233816227805,0.0013884698753521129,0.019195914244292307,3433.59375,0.01840658339351966,3287.109375,0.014058588125916456,3357.421875,0.010361337562939133,3304.6875,0.009881890690348425,3328.125,0.009746987669925692,162.19,0.0033812839659250527,0.006703672816939246,0.00017241751559856757,0.0023557772307885617,0.0002137600333372249,0.001721454691699171,107.36,0.00022500219291349776,0.005608879595458465,0.00022283044829090337,0.0029093077053738933,0.00010649997824954724,0.002024361298318981,141.17,0.0010959414733925695,0.0063742279670641906,0.00012658598479215084,0.0032120739697768658,0.0007340217358973131,0.0016600407304802724,11.93,7.022150652065194e-06,0.008196159018222671,1.630054144275245e-05,0.004848397505880999,2.008069321978345e-05,0.0009083533243911036,0.01589165444838568,0.005061098311338931,0.029995056382090567,0.008307213202369237,-0.00409119776196054,3362.5,60.43462376816786,3468.75,3281.25,-627.7901785714204,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,102,104448,106496,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004025583500966818,0.14541967657707727,0.021146882335781755,0.14547538505982727,0.5491931736526946,1.0405594411177645,0.03107357052281246,2.7910238634768407,3.7751621927437204,1.2364708103157083,4.667877855535055,5.471971632743765,43.342003524208664,-46.714405997726004,3433.59375,2718.858498810134,1083.6863403667173,0.004195159698313647,158.203125,0.0003403597419433923,0.001364431697783816,0.02039979464660357,3433.59375,0.02110728424189292,3357.421875,0.01865731937723321,3275.390625,0.012546351832117546,3492.1875,0.011023712607093842,3304.6875,0.008613432130558141,162.19,0.003064458757480912,0.007766545243148648,0.0003323031325566628,0.0012052969069200415,0.00020900897287089187,0.004948476783543344,107.36,0.00029414733382022345,0.004130297233398807,0.0002447871948683545,0.003498838689821631,0.00020036490030418455,0.0012052969069200415,141.17,0.0010883163928071709,0.004552841319719287,0.00035141927566084615,0.003271502086617302,0.0003015861431732249,0.004531403625927193,11.93,3.6286488493805553e-06,0.0010012828714861318,1.784144726900166e-05,0.005768439232086372,1.9477033757253452e-05,0.0010545446503358125,0.016306846146143212,0.003644184544598606,0.020645579249256946,0.008765684349491536,-0.0240820861714015,3356.25,81.72935519138763,3468.75,3140.625,235.4213169643009,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,103,105472,107520,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.003963242674806637,0.1436725206859762,0.020641793200262257,0.14372717381470237,0.5340867065868263,1.011321117764471,0.05470962383210046,2.921477783445905,3.71597584793108,1.2412388441451874,4.612413566357406,5.392810272918754,42.306561009175894,-49.19820438702146,3433.59375,2694.2610032168454,1076.9374307918888,0.003600471871411455,105.46875,0.0003142446063746891,0.0011527473481268214,0.0187551617325578,3433.59375,0.019555173261036722,3328.125,0.013513260821338148,3292.96875,0.011377669095938051,3357.421875,0.010963767924915385,3492.1875,0.009259697161833976,162.19,0.003338081008816057,0.005360609722077905,0.0005899145038425669,0.0014641534891624377,0.0008043533571956983,0.0029045826481741577,107.36,0.00021191987610954423,0.00903222037865512,0.000364901365833557,0.002943295319155086,0.0005899145038425669,0.0014641534891624377,141.17,0.0011419603061103623,0.0050526040537857645,0.0004883981813687241,0.0018852141715869658,0.0009589812365864798,0.002202973510955734,11.93,7.900291497842187e-06,0.004708961472981233,3.1931415144868904e-05,0.0057448003620458495,2.506394522239926e-05,0.004810164731131125,0.015919677330075613,0.004550627475110409,0.024656872836089673,0.008765684349491536,0.007262839634533566,3375.0,85.58164961018221,3468.75,3140.625,-360.9793526785706,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,104,106496,108544,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004251628481318612,0.14830021495661305,0.021992953756177637,0.14836114754517368,0.5548784031936127,1.0733713373253493,0.07160408535728342,3.1833037271702755,3.7400519770491853,1.2601539916699,4.713041427931432,5.566691927557378,45.07858964668579,-44.22443729546551,3275.390625,2743.229995503243,1061.997973058347,0.004566748233200388,23.4375,0.0002794227415216304,0.001079658213435548,0.02102643238238849,3275.390625,0.02047199857798043,3433.59375,0.019969056586873018,3357.421875,0.016098859333448425,3486.328125,0.01152339003683581,3222.65625,0.009549763604187909,162.19,0.003060296579396185,0.010533261597416625,0.0005063291313247772,0.0013542447834338977,0.0006154832811126193,0.005173879070953462,107.36,0.00045339210682298687,0.007609493754398387,0.00027882053989711995,0.004989764101450913,0.00018729210492167875,0.0013542447834338977,141.17,0.0010594336327395667,0.006561443167264367,0.00045711277298579156,0.0035278813482445344,0.000837502673303502,0.004380043577489932,11.93,6.6908861232237754e-06,0.0068533124090904675,2.098384256192817e-05,0.011814482554122572,2.5512509218083287e-05,0.003755037276621939,0.017046304703680022,0.0069085227416722135,0.03677159244140053,0.007388988198125833,-0.025960467823338298,3328.125,106.89144610304419,3468.75,3046.875,-376.6741071428536,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,105,107520,109568,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004019555634824101,0.14755982122044722,0.021773900838610347,0.14761455777162288,0.5548784031936127,1.0733713373253493,0.05392299700867644,3.0616585657006885,3.758968028424913,1.2617175260136828,4.742755841188813,5.623559424564621,44.62603810019695,-44.14238319638411,3433.59375,2708.1263859390174,1082.1106341429143,0.0033801489612918785,5.859375,0.00033369035186802873,0.0012070473122838203,0.019332130688841064,3433.59375,0.017541732121842585,3304.6875,0.011090924805328927,3287.109375,0.009793693889910964,3328.125,0.009025604602871213,3357.421875,0.008989586256436949,162.19,0.0033009716527013164,0.008520478815140411,0.0005369028194631402,0.0013660270109312202,0.0006171526354045196,0.0021456149317699608,107.36,0.00048752123633871226,0.006399961540832298,0.00044605548386776806,0.0037799618668304885,0.0001260320965018974,0.0013660270109312202,141.17,0.0009993568624197717,0.0059578574420427344,0.0006194929295124839,0.0015606805743146946,0.001033038645913573,0.003289783783645887,11.93,9.294432821077308e-06,0.007775957758732083,1.8637022194405e-05,0.005875333894176182,2.1041879735309283e-05,0.0027004697676357506,0.0167110204973221,0.006660073189192349,0.03677159244140053,0.007388988198125833,-0.0254322110319598,3309.375,96.52153257175313,3468.75,3046.875,910.2957589285663,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/120.mat,120.mat,106,108544,110592,X120_DE_time,FAULT,DRIVE_END,BALL,0.007,2,NONE,1748.0,0.004292792461951097,0.14686658361703117,0.02156979338333841,0.14692930766344678,0.4681380439121756,0.9344893013972055,0.027042091989024134,2.837521562158112,3.186144761428284,1.2468624097577958,3.9726841350716477,4.674137294810428,44.21267753054167,-50.76967581584609,3433.59375,2706.7589004574224,1081.2635480306494,0.00426724629870763,158.203125,0.0003285981660383444,0.0011203957158369123,0.020811841783832913,3433.59375,0.020711511294632633,3275.390625,0.016376735472415804,3357.421875,0.01620039400254962,3492.1875,0.01096495685177575,3298.828125,0.010114289017383107,162.19,0.003160742798161509,0.00940496918509019,0.0006593294445974002,0.0009568378393675868,0.0005701173984430993,0.005694190789944771,107.36,0.00026108338937364277,0.006055383098471932,0.0002898277616897967,0.005895262085306144,0.0003788634203039731,0.0008283321277099265,141.17,0.0011500507974007994,0.004609793359765919,0.0006306168319389724,0.002247610449390082,0.0007114468652767348,0.002932106593461066,11.93,9.445742395971557e-06,0.004768239512078993,2.865337181901583e-05,0.004562099587796901,2.3308448547481267e-05,0.005812871701375171,0.017171043211503,0.004579018157279665,0.028766647277407496,0.010523517245172916,-0.019328956287435195,3337.5,97.12668917450033,3468.75,3046.875,549.3164062500067,NOT_SAVED,NOT_SAVED
