label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,rpm,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,tf_stft_plot_path,tf_stft_series_path,fd_dominant_freq_hz,fd_spectral_centroid_hz,fd_spectral_bandwidth_hz,fd_total_spectral_energy,fd_envelope_dominant_freq_hz,fd_band_energy_0_500_hz,fd_band_energy_500_2000_hz,fd_band_energy_2000_plus_hz,fd_peak1_freq_hz,fd_peak1_amp,fd_peak2_freq_hz,fd_peak2_amp,fd_peak3_freq_hz,fd_peak3_amp,fd_peak4_freq_hz,fd_peak4_amp,fd_peak5_freq_hz,fd_peak5_amp,fd_bpfi_hz,fd_bpfi_h1_fft_amp,fd_bpfi_h1_envelope_amp,fd_bpfi_h2_fft_amp,fd_bpfi_h2_envelope_amp,fd_bpfi_h3_fft_amp,fd_bpfi_h3_envelope_amp,fd_bpfo_hz,fd_bpfo_h1_fft_amp,fd_bpfo_h1_envelope_amp,fd_bpfo_h2_fft_amp,fd_bpfo_h2_envelope_amp,fd_bpfo_h3_fft_amp,fd_bpfo_h3_envelope_amp,fd_bsf_hz,fd_bsf_h1_fft_amp,fd_bsf_h1_envelope_amp,fd_bsf_h2_fft_amp,fd_bsf_h2_envelope_amp,fd_bsf_h3_fft_amp,fd_bsf_h3_envelope_amp,fd_ftf_hz,fd_ftf_h1_fft_amp,fd_ftf_h1_envelope_amp,fd_ftf_h2_fft_amp,fd_ftf_h2_envelope_amp,fd_ftf_h3_fft_amp,fd_ftf_h3_envelope_amp
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,10,10240,12288,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3234.375,2714.3197402690644,1077.4490963935789,0.004075315181359994,76.171875,0.00032827747591774003,0.0013404814514384644,0.018477650804661242,3234.375,0.013447112042427902,3363.28125,0.01269210608006673,3304.6875,0.011874780631556704,3281.25,0.010942683397749207,3445.3125,0.010192115512173505,162.19,0.002770223984245738,0.003015914009356074,0.00032996654531026966,0.0012963439222154001,0.0013574623777714752,0.0027821687368512365,107.36,0.00010312726199504697,0.004460609176628182,0.00018638255209949825,0.006414579210771828,0.0002767614056397841,0.0012963439222154001,141.17,0.0005100280437171331,0.004105340735845747,0.00014357264715753195,0.0012592211245456002,0.002183763320133203,0.002201794282835667,11.93,7.751789319895031e-06,0.006566724216142603,5.7231085487092226e-05,0.0050614228881885725,7.62674099198135e-05,0.0032535503598986383
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,11,11264,13312,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3263.671875,2690.8419216581615,1085.8435051042695,0.003540468800603505,17.578125,0.00033466730529881105,0.0013425661137260474,0.01816084408426903,3263.671875,0.012872449243239277,3410.15625,0.009411493596089905,3246.09375,0.00898349387356625,3292.96875,0.008948702079930154,3275.390625,0.008565134167574177,162.19,0.0028888725086056374,0.0037713898298763894,0.00015782078286461287,0.0018435114425312533,0.0009605423796774309,0.002762792356041217,107.36,0.00015388449505257835,0.0034466089391137116,0.0004074519744701288,0.006875876784043908,0.00015782078286461287,0.0018435114425312533,141.17,0.00040838920327579626,0.0031647922433247645,0.00040303984751486406,0.002741528704736383,0.002857109870721147,0.0035555677638067335,11.93,1.7729982134070038e-06,0.008745021074762745,4.833500347065928e-05,0.0015810393274407761,5.992677195405567e-05,0.005662735763646354
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,12,12288,14336,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3263.671875,2696.999072770414,1112.716135179014,0.004179877952618968,29.296875,0.0003474657683300769,0.0015403451694963304,0.019808282046943095,3263.671875,0.01756742241430552,3357.421875,0.016004847888931327,3281.25,0.011542370080328214,3404.296875,0.010583310307940807,3421.875,0.009230359240115692,162.19,0.002779514034765496,0.0023568162686846182,0.0006870458244780109,0.0015759795659519699,0.0005216899789541694,0.001175395815433681,107.36,0.00018727020281870355,0.003626771677316534,0.0002559677647197169,0.004526765216038755,0.0006400058403467615,0.0004595528023586303,141.17,0.000579149554356193,0.0028786346214358994,0.00033153268771448085,0.00445463227840996,0.0031778025068143873,0.001636261224288536,11.93,5.536134576987993e-06,0.003520347051036242,4.940255961020879e-05,0.009208757046402212,7.21575403534852e-05,0.003550896345479761
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,13,13312,15360,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3369.140625,2667.556869088168,1142.603060446781,0.003079770055688251,46.875,0.00044574184163080193,0.0014515668691757794,0.016946709251456315,3369.140625,0.012764893396612603,3392.578125,0.011656570164810212,3275.390625,0.010011901698485575,3421.875,0.008477665635078754,3310.546875,0.00846735799647193,162.19,0.0030599910375304915,0.0021918745111420674,0.0006575141396958573,0.0018296183921313232,0.0006813632883689895,0.0032182644442430002,107.36,0.00019510607407854924,0.005732637954230749,0.00046911121906381784,0.0021112579818078504,0.0006575141396958573,0.0017033249183080108,141.17,0.00042304817223519034,0.0018752210596322465,0.000453841540683545,0.002069589713243332,0.003929959666473151,0.0016746679471337494,11.93,6.078232824766783e-06,0.005447216153499726,5.820824365917165e-05,0.004451710912244776,8.413715949008596e-05,0.004844191195861166
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,14,14336,16384,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3246.09375,2697.266363468325,1101.0478267253488,0.003511425956682822,152.34375,0.0004267074849509645,0.0013650081518067094,0.016863376745755814,3246.09375,0.01180391226436275,3234.375,0.010819714496205514,3404.296875,0.010070713445403537,3445.3125,0.010033555498447784,3363.28125,0.009311129318599195,162.19,0.0027831168533143636,0.006665357270592291,0.0002958035601690312,0.004031288112908925,0.0005446338153059507,0.0018120571024217982,107.36,0.0001980771227424439,0.0019561070176328443,0.0003364676346161736,0.005647976766418396,0.00029391779856629375,0.0037498527568605067,141.17,0.00048189331222476715,0.0022006769374348935,0.00047249085627624153,0.002852277802329685,0.0038189838160650118,0.0020287305455961315,11.93,7.5839903912372075e-06,0.003307487397284083,5.873263267055683e-05,0.003965568267738711,7.88503996990729e-05,0.0049792481047185875
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,15,15360,17408,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3292.96875,2652.441097138535,1138.0105349068108,0.0031553239198782567,52.734375,0.0005065846375526652,0.0014393751499190179,0.015507327140937267,3292.96875,0.009755420194452377,3310.546875,0.009701864468086982,3263.671875,0.008867941367009613,3410.15625,0.008530105163087382,3275.390625,0.00840191972864022,162.19,0.0031293156213729654,0.0054026400193093235,0.0006985096527137774,0.005376509293336299,0.0007369965591527425,0.0016973152623070609,107.36,9.588109013841594e-05,0.00473832664285653,0.00046343747080346726,0.004081736298111177,0.0005146276777748032,0.004886390119584104,141.17,0.0005665068852130608,0.0023043806442277445,0.000407850887721586,0.0016832412530086672,0.004537002441979909,0.003830125098841046,11.93,9.61025532987069e-06,0.002842496167209932,5.531592012312664e-05,0.002888357121716234,7.147660181133497e-05,0.0050681667215437655
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,16,16384,18432,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3445.3125,2675.390949571012,1116.629609170719,0.00298826086691916,46.875,0.0004889001249155159,0.0013886273467482073,0.015379869564027086,3445.3125,0.009842643800098744,3304.6875,0.009578215016373097,3281.25,0.009413824915581752,3421.875,0.008888324434930223,3322.265625,0.008820449021796833,162.19,0.0026346014225867896,0.0021199007407183097,0.0005121528376955691,0.002841226775023925,0.0008190352015531385,0.0035594179792241293,107.36,0.00010430920133921164,0.004129116024450494,0.00030256306436416016,0.003915777111076989,0.0005121528376955691,0.0024308445838722562,141.17,0.0003243414200232588,0.00019243134355916952,0.00036776663420205004,0.0015302488955953456,0.004312810512211347,0.003603222264681531,11.93,1.8579089862951387e-06,0.00325230666966823,5.434307812066431e-05,0.005355756635785491,7.491375596552831e-05,0.0014246036178690517
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,17,17408,19456,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3363.28125,2643.0443496986823,1141.2161526113803,0.0029990535014095417,46.875,0.0005441796193989446,0.0015262851137730865,0.015058794496726828,3363.28125,0.0111434128545386,3310.546875,0.00971403820655142,3445.3125,0.009298229479795578,3275.390625,0.009062147831512626,3234.375,0.008445240523407692,162.19,0.0030687675279103604,0.00460701335142599,0.0008154240531870973,0.0019292363526143737,0.0003171524914365946,0.0009900798769276358,107.36,0.00014074542752107592,0.0037605021115991112,0.00030856511895080966,0.002496349699293174,0.0008154240531870973,0.0019292363526143737,141.17,0.0005236351641108835,0.0007845461293777335,0.00032611583671674464,0.0031683340332029114,0.0046562290901987075,0.0018034480574976172,11.93,1.9345518896566114e-06,0.003698488325558289,5.483179315250288e-05,0.0006419559278405092,8.737315247353134e-05,0.004029132090913489
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,18,18432,20480,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3369.140625,2690.6187638551078,1098.631294936638,0.0037853507756850377,181.640625,0.0004777753440248386,0.0015319201954160375,0.018669290440115414,3369.140625,0.012901452274459095,3234.375,0.011788282955675673,3304.6875,0.01045367147896038,3445.3125,0.010120256444689226,3246.09375,0.010065278658183381,162.19,0.0027130486234867813,0.0028081260611106614,0.0006747606894059646,0.001802703529213801,0.0006668299667040876,0.0017463573374563949,107.36,0.00023175482191433616,0.002402914553274427,0.0004016499395556783,0.00409893525997097,0.0006747606894059646,0.001802703529213801,141.17,0.0004654389714154846,0.003671364698805347,0.0003087880471815748,0.0020037915623573,0.00382154117768182,0.0035403604494894394,11.93,2.0217837842966994e-06,0.0071670029180162425,6.059009640293404e-05,0.003552373707471579,8.69861758245513e-05,0.0010808954794294745
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,19,19456,21504,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3234.375,2704.715318373327,1095.9674773107454,0.0037226624128682234,17.578125,0.0004507886569534818,0.0013212085268648672,0.017583825295262843,3234.375,0.012716315453905166,3427.734375,0.01198945392428147,3275.390625,0.010177795251830718,3263.671875,0.009884514193618438,2876.953125,0.009005651612872022,162.19,0.0031134754654873475,0.0049562139048464045,0.0005031162292466677,0.0014814497023065824,0.0005318320161789851,0.0006532038221781035,107.36,0.00025099047134346153,0.002801765551407602,0.00031941903818542643,0.004893914298050692,0.0003602830636132048,0.0014814497023065824,141.17,0.00044057761159017016,0.0039107420883309025,0.0003771499933064328,0.0014805471166810522,0.002900045733356755,0.0029858056715920908,11.93,8.417552033332133e-06,0.005894872140757322,6.410115983531526e-05,0.002254817461597698,7.235027562086329e-05,0.004574292606358037
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,20,20480,22528,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3263.671875,2639.2067967584762,1131.8495964125866,0.0029403147774616674,152.34375,0.000396755998017386,0.0013901678924074271,0.015142367336961718,3263.671875,0.013479181705394267,3421.875,0.011130798689896509,3375.0,0.009051156476572148,3357.421875,0.008654909316683319,3281.25,0.008125739494579128,162.19,0.0027346064560170203,0.004207579917663937,0.0003228165385701549,0.002575176605323581,0.0004306887030385281,0.0017457111687872635,107.36,0.00023690619716309723,0.0020306436485661786,0.0005104139658965286,0.0016979750888361528,0.00012153754113230503,0.0005835696692797129,141.17,0.0006309943722509842,0.0017760537267394252,0.00045694009169358916,0.0006843695482583475,0.002927648192334607,0.002758649577738589,11.93,2.716358857640013e-06,0.006084734701862037,5.328914505713083e-05,0.003217863530178384,7.223844447285042e-05,0.00011881510389718713
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,21,21504,23552,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3351.5625,2674.8445206853457,1117.9129681344136,0.0034583228897239744,41.015625,0.00042222575304155726,0.0013954438803881859,0.016443395958728225,3351.5625,0.011009658556252543,3298.828125,0.010588368141789421,3392.578125,0.01021727677966511,3275.390625,0.010171457247037568,3445.3125,0.009890422070508453,162.19,0.003083851826053821,0.0007768598788243528,0.0007706912473635841,0.002209378228788764,0.0011434099873947807,0.002166929580054591,107.36,0.00011342503109656188,0.0033172101054879575,0.000290487825906434,0.004987381785593425,0.0007706912473635841,0.0014430071431485649,141.17,0.00037499736466512965,0.003707032796055877,0.00035865460484822963,0.0013676622869883107,0.0031784160028127404,0.0035865320682772774,11.93,2.7822990056048697e-06,0.0015823806249861845,6.666208965523965e-05,0.004447049116392976,8.480865825824792e-05,0.008742859637489669
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,22,22528,24576,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,3363.28125,2735.2351553398275,1063.4023391766784,0.003925718502734991,128.90625,0.0003549033534444799,0.001356964113782393,0.01889658775872806,3363.28125,0.012361541229296582,3234.375,0.011765488855615179,3298.828125,0.011614890806212443,3287.109375,0.01134862180163133,3445.3125,0.010566901139358953,162.19,0.00273313911407581,0.0015155885608444037,0.0006633433674673119,0.0035614642599157698,0.0012714908849182967,0.004504279277865118,107.36,0.00010805809212874829,0.004154362183197765,0.0003887896877973212,0.004285420873350465,0.0006633433674673119,0.0035614642599157698,141.17,0.0004112717022220974,0.002424151312726707,0.000589655109384188,0.0026573996346318652,0.0025963945960084164,0.0024718467255147184,11.93,3.3356674815629192e-06,0.00373203877583539,6.284973292993507e-05,0.004419085204853765,8.864303220032686e-05,0.001847218831361188
