label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,rpm,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,tf_stft_plot_path,tf_stft_series_path,tf_stft_energy_mean,tf_stft_energy_std,tf_stft_energy_max,tf_stft_energy_min,tf_stft_energy_slope,tf_stft_max_freq_mean_hz,tf_stft_max_freq_std_hz,tf_stft_max_freq_max_hz,tf_stft_max_freq_min_hz,tf_stft_max_freq_slope_hz_per_s,tf_stft_plot_path,tf_stft_series_path
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,10,10240,12288,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015566194958915447,0.004543473534243345,0.024763441970210597,0.010443251607404115,-0.003481233230026427,3271.875,142.38482187368146,3468.75,2859.375,-1491.0016741071365,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,11,11264,13312,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014985284264536406,0.006889711064119962,0.03588981247893415,0.0054901593908660284,0.019757922623953494,3246.875,155.4353764430736,3468.75,2859.375,831.821986607154,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,12,12288,14336,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015094219616349179,0.006899435554209197,0.03588981247893415,0.0054901593908660284,0.0008459501871635256,3290.625,173.0358524988391,3468.75,2812.5,-141.25279017857653,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,13,13312,15360,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014391778036062413,0.004656591646535065,0.021395641160484702,0.008125869463354272,-0.005339213833838796,3309.375,150.97340411476452,3468.75,2812.5,1114.3275669642935,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,14,14336,16384,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.013718164221732368,0.003726660763900904,0.021395641160484702,0.008125869463354272,-0.025434890517650098,3325.0,77.43444808352417,3421.875,3234.375,-345.28459821427344,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,15,15360,17408,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.012538534980201922,0.003059231260821733,0.020443604501971392,0.00828648281457553,0.014021726607483494,3271.875,160.74776437014606,3468.75,2906.25,-706.2639508928453,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,16,16384,18432,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.012079052599722811,0.003706142439981529,0.020443604501971392,0.006186269936567259,-0.006421615931288088,3290.625,167.87970023204116,3468.75,2906.25,957.3800223214357,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,17,17408,19456,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.013123288731432781,0.003917118012704634,0.02013174756260501,0.006186269936567259,0.04118133876842788,3350.0,87.05242673240075,3468.75,3187.5,47.0842633928689,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,18,18432,20480,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015140245747015283,0.005274131933149187,0.027516211033978322,0.007441458554966532,0.025550234899280627,3312.5,145.9077191241094,3468.75,2859.375,-1679.33872767856,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,19,19456,21504,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014111109021014293,0.005444796751548174,0.027516211033978322,0.008802699475262184,-0.006282016599236225,3312.5,139.75424859373686,3421.875,2859.375,345.2845982142878,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,20,20480,22528,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.012943804004490926,0.003872395465003781,0.02531033240263983,0.008778842583788995,-0.03152391921122955,3350.0,53.76453291901642,3421.875,3281.25,-15.694754464280205,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,21,21504,23552,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01378239505829673,0.003565877399823971,0.021710828545323597,0.009551720572861898,0.006326938761915766,3331.25,92.91292967074065,3468.75,3046.875,-376.6741071428421,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,22,22528,24576,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014920460668681607,0.004021007866101331,0.023065932138424318,0.006912104621918562,0.00037868367082490164,3315.625,99.01862198596787,3468.75,3046.875,549.3164062500118,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,23,23552,25600,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015150661732860626,0.005045496668898287,0.025435231276509068,0.006912104621918562,-0.036887541312555804,3315.625,128.61947267035424,3421.875,2906.25,235.42131696428757,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,24,24576,26624,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014212976343095733,0.004499935001180313,0.025435231276509068,0.008115904138378238,-0.03716831863356884,3325.0,122.79301690242812,3421.875,2906.25,973.0747767857193,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,25,25600,27648,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.016248079084809176,0.005905738218276808,0.029949274789952175,0.008115904138378238,0.061176141852376284,3293.75,171.56221539138505,3515.625,2718.75,-549.3164062499989,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,26,26624,28672,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.016607272954011824,0.005924063800373691,0.029949274789952175,0.009105733765684252,-0.06319315687472031,3306.25,139.96372297849183,3515.625,2906.25,-831.8219866071327,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,27,27648,29696,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014501844939546012,0.0043477260135166085,0.02589154964446996,0.009105733765684252,0.009626834479798113,3278.125,141.62836492030826,3468.75,2906.25,-78.47377232142527,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,28,28672,30720,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01503030073610885,0.004885707602238232,0.02589154964446996,0.009746921701212816,-0.03879289705660567,3271.875,171.33437702340998,3421.875,2859.375,-1020.1590401785645,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,29,29696,31744,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014757365687451207,0.0044448135636959004,0.02272043804504347,0.009746921701212816,-0.0065900262626823105,3212.5,213.00491484939965,3421.875,2859.375,502.23214285715727,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,30,30720,32768,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014591646051301985,0.004569512976923076,0.02548749020626523,0.006755926684946122,-0.016046088765476925,3234.375,230.27666783675676,3468.75,2718.75,-156.94754464284256,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,31,31744,33792,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015677347516473917,0.005625242745454056,0.027097363285326904,0.006755926684946122,0.03697873692801365,3271.875,208.36978847712064,3468.75,2718.75,1130.0223214285672,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,32,32768,34816,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01471643432689843,0.004781620161450741,0.027097363285326904,0.008932547209537818,-0.04729108210753005,3340.625,75.51903733496607,3468.75,3234.375,439.453125000005,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,33,33792,35840,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014119655965393921,0.0031061768751596435,0.02113217238959518,0.008932547209537818,0.022441181888887694,3356.25,68.03606580336638,3468.75,3234.375,156.94754464286186,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,34,34816,36864,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01385581308118725,0.0032310075727331592,0.02157273087173369,0.008446819805949225,-0.017739493330709732,3340.625,130.87744744607454,3468.75,2906.25,-878.9062499999961,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,35,35840,37888,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01537225194127174,0.004656511276130739,0.02604921194780188,0.008446819805949225,0.0396123459270328,3315.625,133.09712149404282,3468.75,2906.25,-549.3164062499885,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,36,36864,38912,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01544115050040181,0.004250083249342704,0.02604921194780188,0.008831500533192226,-0.05522850675282856,3337.5,76.92833515681981,3468.75,3234.375,-141.25279017857184,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,37,37888,39936,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014006592857025244,0.003063777115216955,0.019173839472698108,0.008831500533192226,0.010362991005198432,3334.375,58.96238207535377,3421.875,3234.375,141.25279017857846,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,38,38912,40960,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.013274978693578333,0.0030830312984549513,0.019173839472698108,0.008590256684458774,-0.018710876581646982,3337.5,49.01370981674413,3421.875,3281.25,-125.55803571426978,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,39,39936,41984,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014190227435825703,0.005227149179821955,0.029688046794772188,0.007712273782002559,0.018442201194362757,3296.875,186.45542362720371,3421.875,2625.0,-204.03180803571146,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,40,40960,43008,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014413455228100763,0.004360210385103966,0.026252257943789686,0.007712273782002559,0.024452411231618298,3284.375,202.13702035995286,3421.875,2625.0,753.3482142857168,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,41,41984,44032,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015089775759338574,0.0046245585317672274,0.026252257943789686,0.009297837032583828,-0.004127153053548892,3318.75,105.78944299881724,3468.75,3046.875,706.2639508928683,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,42,43008,45056,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014436830745422267,0.003919670533231549,0.023584654713515067,0.008772789299907546,-0.0008930507105767415,3337.5,80.64679937852462,3468.75,3234.375,-753.3482142857157,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,43,44032,46080,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.016160196955637963,0.0044603374973951415,0.023958366892509037,0.008772789299907546,0.01688689377068806,3318.75,153.284355855384,3468.75,2812.5,251.1160714285822,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,44,45056,47104,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01451203090405103,0.005232914163186703,0.023958366892509037,0.008100983148795437,-0.010040048759780961,3334.375,156.74920254980566,3468.75,2812.5,109.86328125000198,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,45,46080,48128,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01273481683263063,0.0042515574145614455,0.021291090493935433,0.008100983148795437,0.023869373431687362,3340.625,84.66385740090041,3468.75,3187.5,-47.08426339284987,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,46,47104,49152,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.012569377515439325,0.0033868584611141265,0.017664350431392247,0.00693875266113988,-0.02276795380381741,3315.625,131.99195051214298,3468.75,2906.25,-643.4849330357068,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,47,48128,50176,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.013281095584090337,0.004439910236299823,0.024319123037297212,0.0068923254041872335,0.04138829471700003,3275.0,170.1906100523763,3468.75,2859.375,31.389508928576333,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,48,49152,51200,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.015068403113694511,0.0049568167635917456,0.024319123037297212,0.0068923254041872335,0.003928329225753841,3306.25,141.00642715848096,3468.75,2859.375,1883.3705357142903,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,49,50176,52224,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014137069740167154,0.004491996831046895,0.02219846364994092,0.007879699948450185,0.013131396776681317,3346.875,150.0,3468.75,2812.5,-486.5373883928526,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,50,51200,53248,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.013532742809892662,0.004193130581165314,0.020735283494542206,0.006871694346128137,-0.01857170188442027,3312.5,144.90028899212038,3421.875,2812.5,204.0318080357113,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,51,52224,54272,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014753171221070198,0.005834681694921109,0.026732205845473367,0.006871694346128137,0.04656220232657241,3284.375,140.5902734900249,3468.75,2812.5,-345.2845982142737,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,52,53248,55296,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014874940561164191,0.005878247453538819,0.026732205845473367,0.007406920656356206,-0.027793671215107715,3300.0,144.02148277253642,3468.75,2812.5,1412.5279017857115,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,53,54272,56320,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014863214169094538,0.00435865646590056,0.023298227259555056,0.007683942898290852,0.04151258894550533,3350.0,72.3489806424389,3468.75,3234.375,-109.86328124999994,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,54,55296,57344,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.01588794057748246,0.004632978034007769,0.023298227259555056,0.009534848565637077,-0.017882459821757506,3362.5,92.91292967074065,3562.5,3187.5,455.1478794642933,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,55,56320,58368,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014210348094404792,0.004775960072152019,0.024016418852116105,0.008097497329961052,-0.014802308295524612,3365.625,92.49155366842963,3562.5,3187.5,109.86328125000799,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,56,57344,59392,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.013414853770412653,0.004106181173393579,0.024016418852116105,0.008097497329961052,-0.0007993709215684294,3365.625,68.89189901577689,3468.75,3234.375,408.0636160714315,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,57,58368,60416,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014830716477100865,0.005195385730658914,0.028042458257865853,0.007819849823996253,0.02970337889143304,3325.0,155.4353764430736,3468.75,2812.5,-1349.7488839285645,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,58,59392,61440,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014631397277545163,0.005412297046189115,0.028042458257865853,0.007819849823996253,-0.014386127146171278,3243.75,177.21808598447282,3468.75,2812.5,455.14787946429067,NOT_SAVED,NOT_SAVED
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/118.mat,118.mat,59,60416,62464,X118_DE_time,1796.0,FAULT,DRIVE_END,BALL,0.007,0,NONE,NOT_SAVED,NOT_SAVED,0.014638969761923344,0.004421741597447691,0.021847769440054156,0.0073583473354647665,0.03273031266249535,3287.5,129.07422767539614,3468.75,2906.25,423.7583705357204,NOT_SAVED,NOT_SAVED
